track_title,track_n,lyric,line,section,album_name
Bejeweled,9,"I polish up real (nice), I polish up real nice",56,8,Midnights
Bejeweled,9,And we're dancin' all night,57,9,Midnights
Bejeweled,9,And you can try to change my mind,58,9,Midnights
Bejeweled,9,But you might have to wait in line,59,9,Midnights
Bejeweled,9,What's a girl gonna do? What's a girl gonna do?,60,9,Midnights
Bejeweled,9,I polish up nice,61,9,Midnights
Bejeweled,9,Best believe I'm still bejeweled,62,9,Midnights
Bejeweled,9,When I walk in the room,63,9,Midnights
Bejeweled,9,I can still make the whole place shimmer,64,9,Midnights
Labyrinth,10,"""It only hurts this much right now""",1,1,Midnights
Labyrinth,10,Was what I was thinking the whole time,2,1,Midnights
Labyrinth,10,"Breathe in, breathe through, breathe deep, breathe out",3,1,Midnights
Labyrinth,10,I'll be getting over you my whole life,4,1,Midnights
Labyrinth,10,You know how scared I am of elevators,5,2,Midnights
Labyrinth,10,Never trust it if it rises fast,6,2,Midnights
Labyrinth,10,It can't last,7,2,Midnights
Labyrinth,10,"Uh-oh, I'm falling in love",8,3,Midnights
Labyrinth,10,"Oh no, I'm falling in love again",9,3,Midnights
Labyrinth,10,"Oh, I'm falling in love",10,3,Midnights
Labyrinth,10,I thought the plane was going down,11,3,Midnights
Labyrinth,10,How'd you turn it right around?,12,3,Midnights
Labyrinth,10,It only feels this raw right now,13,4,Midnights
Labyrinth,10,Lost in the labyrinth of my mind,14,4,Midnights
Labyrinth,10,"Break up, break free, break through, break down",15,4,Midnights
Labyrinth,10,You would break your back to make me break a smile,16,4,Midnights
Labyrinth,10,You know how much I hate,17,5,Midnights
Labyrinth,10,That everybody just expects me to bounce back,18,5,Midnights
Labyrinth,10,Just like that,19,5,Midnights
Labyrinth,10,"Uh-oh, I'm falling in love",20,6,Midnights
Labyrinth,10,"Oh no, I'm falling in love again",21,6,Midnights
Labyrinth,10,"Oh, I'm falling in love",22,6,Midnights
Labyrinth,10,I thought the plane was going down,23,6,Midnights
Labyrinth,10,How'd you turn it right around?,24,6,Midnights
Labyrinth,10,"Uh-oh, I'm falling in love",25,6,Midnights
Labyrinth,10,"Oh no, I'm falling in love again",26,6,Midnights
Labyrinth,10,"Oh, I'm falling in love",27,6,Midnights
Labyrinth,10,I thought the plane was going down,28,6,Midnights
Labyrinth,10,How'd you turn it right around?,29,6,Midnights
Labyrinth,10,"Uh-oh, I'm falling in love",30,6,Midnights
Labyrinth,10,"Oh no, I'm falling in love again",31,6,Midnights
Labyrinth,10,"Oh, I'm falling in love",32,6,Midnights
Labyrinth,10,I thought the plane was going down,33,6,Midnights
Labyrinth,10,How'd you turn it right around?,34,6,Midnights
Labyrinth,10,"Uh-oh, I'm falling in love",35,6,Midnights
Labyrinth,10,"Oh no, I'm falling in love again",36,6,Midnights
Labyrinth,10,"Oh, I'm falling in love",37,6,Midnights
Labyrinth,10,I thought the plane was going down,38,6,Midnights
Labyrinth,10,How'd you turn it right around?,39,6,Midnights
Labyrinth,10,"(Uh-oh, I'm falling in love)",40,6,Midnights
Labyrinth,10,"(Oh no, I'm falling in love again)",41,6,Midnights
Karma,11,"Karma is that girl, like (grrah)",1,1,Midnights
Karma,11,You're talkin' shit for the hell of it,2,2,Midnights
Karma,11,"Addicted to betrayal, but you're relevant",3,2,Midnights
Karma,11,You're terrified to look down,4,2,Midnights
Karma,11,"'Cause if you dare, you'll see the glare",5,2,Midnights
Karma,11,Of everyone you burned just to get there,6,2,Midnights
Karma,11,It's comin' back around,7,2,Midnights
Karma,11,And I keep my side of the street clean,8,3,Midnights
Karma,11,You wouldn't know what I mean,9,3,Midnights
Karma,11,'Cause karma is my boyfriend,10,4,Midnights
Karma,11,Karma is a god,11,4,Midnights
Karma,11,Karma is the breeze in my hair on the weekend,12,4,Midnights
Karma,11,Karma's a relaxing thought,13,4,Midnights
Karma,11,Aren't you envious that for you it's not?,14,4,Midnights
Karma,11,"Sweet like honey, karma is a cat",15,4,Midnights
Karma,11,Purring in my lap 'cause it loves me,16,4,Midnights
Karma,11,Flexing like a goddamn acrobat,17,4,Midnights
Karma,11,Me and karma vibe like that,18,4,Midnights
Karma,11,Karma is your check's 'boutta bounce (damn),19,5,Midnights
Karma,11,Karma is the fire in your house (grrah),20,5,Midnights
Karma,11,And she 'boutta pop up unannounced (like),21,5,Midnights
Karma,11,And she never leavin' you alone (damn),22,5,Midnights
Karma,11,Watch her put ya opps on a throne (damn),23,5,Midnights
Karma,11,"Got you wavin' pretty white flags, fiendin' for that cash",24,5,Midnights
Karma,11,Thinkin' it'll save ya,25,5,Midnights
Karma,11,Now you switchin' up your behavior,26,5,Midnights
Karma,11,"It's okay, baby",27,5,Midnights
Karma,11,"You ain't gotta worry, karma never gets lazy",28,5,Midnights
Karma,11,"So I keep my head up, my bread up, I won't let up (never)",29,5,Midnights
Karma,11,"Promise that you'll never endeavor with none lesser (ever, ever)",30,5,Midnights
Karma,11,I be draggin' that wagon,31,5,Midnights
Karma,11,Karma is a beauty winnin' that pageant (grrah),32,5,Midnights
Karma,11,'Cause karma is my boyfriend (damn),33,6,Midnights
Karma,11,Karma is a god,34,6,Midnights
Karma,11,Karma is the breeze in my hair on the weekend,35,6,Midnights
Karma,11,Karma's a relaxing thought,36,6,Midnights
Karma,11,Aren't you envious that for you it's not?,37,6,Midnights
Karma,11,"Sweet like honey, karma is a cat",38,6,Midnights
Karma,11,Purring in my lap 'cause it loves me,39,6,Midnights
Karma,11,Flexing like a goddamn acrobat,40,6,Midnights
Karma,11,Me and karma vibe like that (grrah),41,6,Midnights
Karma,11,Ask me what I learned from all those years,42,7,Midnights
Karma,11,Ask me what I earned from all those tears,43,7,Midnights
Karma,11,Ask me why so many fade,44,7,Midnights
Karma,11,"But I'm still here (I'm still here, I'm still here)",45,7,Midnights
Karma,11,'Cause karma is the thunder,46,8,Midnights
Karma,11,Rattling your ground,47,8,Midnights
Karma,11,Karma's on your scent like a bounty hunter,48,8,Midnights
Karma,11,And karma's gonna track you down,49,8,Midnights
Karma,11,"Step by step, from town to town",50,8,Midnights
Karma,11,"Sweet like justice, karma is a queen",51,8,Midnights
Karma,11,Karma takes all my friends to the summit (facts),52,8,Midnights
Karma,11,Karma is the guy on the screen,53,8,Midnights
Karma,11,Comin' straight home to me,54,8,Midnights
Karma,11,'Cause karma is my boyfriend (karma is my boyfriend),55,9,Midnights
Karma,11,Karma is a god (damn),56,9,Midnights
Karma,11,Karma is the breeze in my hair on the weekend (weekend),57,9,Midnights
Karma,11,Karma's a relaxing thought,58,9,Midnights
Karma,11,Aren't you envious that for you it's not?,59,9,Midnights
Karma,11,"Sweet like honey, karma is a cat",60,9,Midnights
Karma,11,Purring in my lap 'cause it loves me,61,9,Midnights
Karma,11,Flexing like a goddamn acrobat,62,9,Midnights
Karma,11,Me and karma vibe like that,63,9,Midnights
Karma,11,Karma is my boyfriend,64,10,Midnights
Karma,11,Karma is a god,65,10,Midnights
Karma,11,Karma is my bestie,66,10,Midnights
Karma,11,Karma's a relaxing thought,67,10,Midnights
Karma,11,Karma's gonna hold you down,68,10,Midnights
Sweet Nothing,12,I spy with my little tired eye,1,1,Midnights
Sweet Nothing,12,Tiny as a firefly,2,1,Midnights
Sweet Nothing,12,A pebble that we picked up last July,3,1,Midnights
Sweet Nothing,12,Down deep inside your pocket,4,1,Midnights
Sweet Nothing,12,We almost forgot it,5,1,Midnights
Sweet Nothing,12,Does it ever miss Wicklow sometimes?,6,1,Midnights
Sweet Nothing,12,"Ooh, ooh",7,2,Midnights
Sweet Nothing,12,They said the end is comin',8,3,Midnights
Sweet Nothing,12,Everyone's up to somethin',9,3,Midnights
Sweet Nothing,12,I found myself a-runnin' home to your sweet nothings,10,3,Midnights
Sweet Nothing,12,Outside they're push and shovin',11,3,Midnights
Sweet Nothing,12,You're in the kitchen hummin',12,3,Midnights
Sweet Nothing,12,All that you ever wanted from me was sweet nothin',13,3,Midnights
Sweet Nothing,12,On the way home,14,4,Midnights
Sweet Nothing,12,I wrote a poem,15,4,Midnights
Sweet Nothing,12,"You say, ""What a mind""",16,4,Midnights
Sweet Nothing,12,This happens all the time,17,4,Midnights
Sweet Nothing,12,"Ooh, ooh",18,5,Midnights
Sweet Nothing,12,'Cause they said the end is comin',19,6,Midnights
Sweet Nothing,12,Everyone's up to somethin',20,6,Midnights
Sweet Nothing,12,I found myself a-runnin' home to your sweet nothings,21,6,Midnights
Sweet Nothing,12,Outside they're push and shovin',22,6,Midnights
Sweet Nothing,12,You're in the kitchen hummin',23,6,Midnights
Sweet Nothing,12,All that you ever wanted from me was nothin',24,6,Midnights
Sweet Nothing,12,Industry disruptors,25,7,Midnights
Sweet Nothing,12,And soul deconstructors,26,7,Midnights
Sweet Nothing,12,And smooth-talking hucksters,27,7,Midnights
Sweet Nothing,12,Out glad-handing each other,28,7,Midnights
Sweet Nothing,12,And the voices that implore,29,7,Midnights
Sweet Nothing,12,"""You should be doing more""",30,7,Midnights
Sweet Nothing,12,"To you, I can admit",31,7,Midnights
Sweet Nothing,12,That I'm just too soft for all of it,32,7,Midnights
Sweet Nothing,12,Ooh,33,8,Midnights
Sweet Nothing,12,They said the end is comin',34,9,Midnights
Sweet Nothing,12,Everyone's up to somethin',35,9,Midnights
Sweet Nothing,12,I found myself a-runnin' home to your sweet nothings,36,9,Midnights
Sweet Nothing,12,Outside they're push and shovin',37,9,Midnights
Sweet Nothing,12,You're in the kitchen hummin',38,9,Midnights
Sweet Nothing,12,All that you ever wanted from me was sweet nothin',39,9,Midnights
Sweet Nothing,12,They said the end is comin' (they said the end is comin'),40,9,Midnights
Sweet Nothing,12,Everyone's up to somethin' (everyone's up to somethin'),41,9,Midnights
Sweet Nothing,12,I found myself a-runnin' home to your sweet nothings,42,9,Midnights
Sweet Nothing,12,Outside they're push and shovin' (outside they're push and shovin'),43,9,Midnights
Sweet Nothing,12,You're in the kitchen hummin' (you're in the kitchen hummin'),44,9,Midnights
Sweet Nothing,12,All that you ever wanted from me was sweet nothin',45,9,Midnights
Mastermind,13,"Once upon a time, the planets and the fates",1,1,Midnights
Mastermind,13,And all the stars aligned,2,1,Midnights
Mastermind,13,You and I ended up in the same room,3,1,Midnights
Mastermind,13,At the same time,4,1,Midnights
Mastermind,13,And the touch of a hand lit the fuse,5,2,Midnights
Mastermind,13,Of a chain reaction of countermoves,6,2,Midnights
Mastermind,13,To assess the equation of you,7,2,Midnights
Mastermind,13,"Checkmate, I couldn't lose",8,2,Midnights
Mastermind,13,What if I told you none of it was accidental,9,3,Midnights
Mastermind,13,"And the first night that you saw me, nothing was gonna stop me?",10,3,Midnights
Mastermind,13,"I laid the groundwork and then, just like clockwork",11,3,Midnights
Mastermind,13,The dominoes cascaded in a line,12,3,Midnights
Mastermind,13,What if I told you I'm a mastermind?,13,4,Midnights
Mastermind,13,And now you're mine,14,4,Midnights
Mastermind,13,It was all by design,15,4,Midnights
Mastermind,13,'Cause I'm a mastermind,16,4,Midnights
Mastermind,13,"You see, all the wisest women",17,5,Midnights
Mastermind,13,Had to do it this way,18,5,Midnights
Mastermind,13,'Cause we were born to be the pawn,19,5,Midnights
Mastermind,13,In every lover's game,20,5,Midnights
Mastermind,13,"If you fail to plan, you plan to fail",21,6,Midnights
Mastermind,13,Strategy sets the scene for the tale,22,6,Midnights
Mastermind,13,I'm the wind in our free-flowing sails,23,6,Midnights
Mastermind,13,And the liquor in our cocktails,24,6,Midnights
Mastermind,13,What if I told you none of it was accidental,25,7,Midnights
Mastermind,13,"And the first night that you saw me, I knew I wanted your body?",26,7,Midnights
Mastermind,13,"I laid the groundwork and then, just like clockwork",27,7,Midnights
Mastermind,13,The dominoes cascaded in a line,28,7,Midnights
Mastermind,13,What if I told you I'm a mastermind?,29,8,Midnights
Mastermind,13,And now you're mine,30,8,Midnights
Mastermind,13,It was all my design,31,8,Midnights
Mastermind,13,'Cause I'm a mastermind,32,8,Midnights
Mastermind,13,No one wanted to play with me as a little kid,33,9,Midnights
Mastermind,13,So I've been scheming like a criminal ever since,34,9,Midnights
Mastermind,13,To make them love me and make it seem effortless,35,9,Midnights
Mastermind,13,This this the first time I've felt the need to confess,36,9,Midnights
Mastermind,13,And I swear,37,9,Midnights
Mastermind,13,I'm only cryptic and Machiavellian 'cause I care,38,9,Midnights
Mastermind,13,So I told you none of it was accidental,39,10,Midnights
Mastermind,13,"And the first night that you saw me, nothing was gonna stop me",40,10,Midnights
Mastermind,13,I laid the groundwork and then saw a wide smirk,41,10,Midnights
Mastermind,13,"On your face, you knew the entire time",42,10,Midnights
Mastermind,13,You knew that I'm a mastermind,43,11,Midnights
Mastermind,13,And now you're mine,44,11,Midnights
Mastermind,13,"Yeah, all you did was smile",45,11,Midnights
Mastermind,13,'Cause I'm a mastermind,46,11,Midnights
The Great War,14,My knuckles were bruised like violets,1,1,Midnights
The Great War,14,"Sucker punching walls, cursed you as I sleep-talked",2,1,Midnights
The Great War,14,Spineless in my tomb of silence,3,1,Midnights
The Great War,14,"Tore your banners down, took the battle underground",4,1,Midnights
The Great War,14,And maybe it was ego swinging,5,1,Midnights
The Great War,14,Maybe it was her,6,1,Midnights
The Great War,14,Flashes of the battle come back to me in a blur,7,1,Midnights
The Great War,14,"All that bloodshed, crimson clover",8,2,Midnights
The Great War,14,"Uh-huh, sweet dream was over",9,2,Midnights
The Great War,14,My hand was the one you reached for,10,2,Midnights
The Great War,14,All throughout the Great War,11,2,Midnights
The Great War,14,Always remember,12,2,Midnights
The Great War,14,"Uh-huh, tears on the letter",13,2,Midnights
The Great War,14,I vowed not to cry anymore,14,2,Midnights
The Great War,14,If we survived the Great War,15,2,Midnights
The Great War,14,You drew up some good faith treaties,16,3,Midnights
The Great War,14,"I drew curtains closed, drank my poison all alone",17,3,Midnights
The Great War,14,You said I have to trust more freely,18,3,Midnights
The Great War,14,"But diesel is desire, you were playin' with fire",19,3,Midnights
The Great War,14,And maybe it's the past that's talkin',20,3,Midnights
The Great War,14,Screamin' from the crypt,21,3,Midnights
The Great War,14,Tellin' me to punish you for things you never did,22,3,Midnights
The Great War,14,So I justified it,23,3,Midnights
The Great War,14,"All that bloodshed, crimson clover",24,4,Midnights
The Great War,14,"Uh-huh, the bombs were close and",25,4,Midnights
The Great War,14,My hand was the one you reached for,26,4,Midnights
The Great War,14,All throughout the Great War,27,4,Midnights
The Great War,14,Always remember,28,4,Midnights
The Great War,14,"Uh-huh, the burning embers",29,4,Midnights
The Great War,14,I vowed not to fight anymore,30,4,Midnights
The Great War,14,If we survived the Great War,31,4,Midnights
The Great War,14,Uh-huh,32,5,Midnights
The Great War,14,Uh-huh,33,5,Midnights
The Great War,14,It turned into something bigger,34,6,Midnights
The Great War,14,"Somewhere in the haze, got a sense I'd been betrayed",35,6,Midnights
The Great War,14,Your finger on my hair pin triggers,36,6,Midnights
The Great War,14,Soldier down on that icy ground,37,6,Midnights
The Great War,14,Looked up at me with honor and truth,38,6,Midnights
The Great War,14,"Broken and blue, so I called off the troops",39,6,Midnights
The Great War,14,That was the night I nearly lost you,40,6,Midnights
The Great War,14,I really thought I lost you,41,6,Midnights
The Great War,14,We can plant a memory garden,42,7,Midnights
The Great War,14,"Say a solemn prayer, place a poppy in my hair",43,7,Midnights
The Great War,14,"There's no morning glory, it was war, it wasn't fair",44,7,Midnights
The Great War,14,And we will never go back,45,7,Midnights
